tile,status,rows,cols,missing_path_gain_cells,height_covered_cells,seconds,error
tile_010747,ok,128,128,3905,6501,0.107,
tile_010748,ok,128,128,5879,10000,0.125,
tile_010749,ok,128,128,5171,8634,0.104,
tile_010750,ok,128,128,3952,6588,0.121,
tile_010751,ok,128,128,4543,6733,0.091,
tile_010752,ok,128,128,3557,5542,0.08,
tile_010753,ok,128,128,3736,5492,0.076,
tile_010754,ok,128,128,4031,6464,0.091,
tile_010755,ok,128,128,3467,5364,0.088,
tile_010756,ok,128,128,4013,4899,0.061,
tile_010757,ok,128,128,3429,5062,0.061,
tile_010758,ok,128,128,4467,6874,0.076,
tile_010759,ok,128,128,3497,5276,0.061,
tile_010760,ok,128,128,3737,6368,0.086,
tile_010761,ok,128,128,3996,4958,0.061,
tile_010762,ok,128,128,3367,4609,0.063,
tile_010763,ok,128,128,4687,6138,0.052,
tile_010764,ok,128,128,4898,6393,0.064,
tile_010765,ok,128,128,4733,6894,0.112,
tile_010766,ok,128,128,3372,4706,0.066,
tile_010767,ok,128,128,5511,8907,0.095,
tile_010768,ok,128,128,4967,7998,0.094,
tile_010769,ok,128,128,4545,7470,0.098,
tile_010770,ok,128,128,4295,7183,0.112,
tile_010771,ok,128,128,6369,9923,0.094,
tile_010772,ok,128,128,6634,11158,0.112,
tile_010773,ok,128,128,4893,7629,0.103,
tile_010774,ok,128,128,3464,5664,0.083,
tile_010775,ok,128,128,4082,6240,0.091,
tile_010776,ok,128,128,4263,6780,0.092,
tile_010777,ok,128,128,3569,4064,0.057,
tile_010778,ok,128,128,4371,5601,0.068,
tile_010779,ok,128,128,4350,5116,0.047,
tile_010780,ok,128,128,3579,4064,0.05,
tile_010781,ok,128,128,5827,6794,0.049,
tile_010782,ok,128,128,4609,5594,0.067,
tile_010783,ok,128,128,3444,5332,0.086,
tile_010784,ok,128,128,3650,5419,0.065,
tile_010785,ok,128,128,3765,6200,0.095,
tile_010786,ok,128,128,3612,5812,0.076,
tile_010787,ok,128,128,6539,10275,0.115,
tile_010788,ok,128,128,3959,5755,0.111,
tile_010789,ok,128,128,3419,4480,0.065,
tile_010790,ok,128,128,3567,4626,0.063,
tile_010791,ok,128,128,4616,6346,0.078,
tile_010792,ok,128,128,4490,6155,0.067,
tile_010793,ok,128,128,3958,5483,0.058,
tile_010794,ok,128,128,5374,7742,0.089,
tile_010795,ok,128,128,6974,10355,0.133,
tile_010796,ok,128,128,3362,4777,0.115,
tile_010797,ok,128,128,3263,4538,0.069,
tile_010798,ok,128,128,3474,4845,0.065,
tile_010799,ok,128,128,3998,6007,0.093,
tile_010800,ok,128,128,4393,6900,0.099,
tile_010801,ok,128,128,4837,7586,0.082,
tile_010802,ok,128,128,5745,9113,0.082,
tile_010803,ok,128,128,4187,6734,0.08,
tile_010804,ok,128,128,4693,7478,0.067,
tile_010805,ok,128,128,3522,6109,0.089,
tile_010806,ok,128,128,4712,7472,0.079,
tile_010807,ok,128,128,4795,7681,0.09,
tile_010808,ok,128,128,4572,7263,0.094,
tile_010809,ok,128,128,4117,6083,0.076,
tile_010810,ok,128,128,3531,5228,0.078,
tile_010811,ok,128,128,4083,5861,0.082,
tile_010812,ok,128,128,3370,4601,0.063,
tile_010813,ok,128,128,4212,6248,0.135,
tile_010814,ok,128,128,3752,4368,0.063,
tile_010815,ok,128,128,4641,6902,0.079,
tile_010816,ok,128,128,3724,5071,0.084,
tile_010817,ok,128,128,3587,5111,0.061,
tile_010818,ok,128,128,3751,5503,0.071,
tile_010819,ok,128,128,3799,5984,0.113,
tile_010820,ok,128,128,4515,7214,0.092,
tile_010821,ok,128,128,4608,7209,0.091,
tile_010822,ok,128,128,3406,5962,0.1,
tile_010823,ok,128,128,3365,5630,0.098,
tile_010824,ok,128,128,3786,5023,0.052,
tile_010825,ok,128,128,3721,5555,0.069,
tile_010826,ok,128,128,3543,4621,0.061,
tile_010827,ok,128,128,4293,6907,0.098,
tile_010828,ok,128,128,4263,5962,0.059,
tile_010829,ok,128,128,3782,5356,0.058,
tile_010830,ok,128,128,5232,6038,0.055,
tile_010831,ok,128,128,4511,5299,0.048,
tile_010832,ok,128,128,3869,4757,0.056,
tile_010833,ok,128,128,3360,4555,0.051,
tile_010834,ok,128,128,3395,5259,0.065,
tile_010835,ok,128,128,3236,5384,0.064,
tile_010836,ok,128,128,4737,6258,0.073,
tile_010837,ok,128,128,3313,4863,0.06,
tile_010838,ok,128,128,4975,6026,0.061,
tile_010839,ok,128,128,3993,5007,0.062,
tile_010840,ok,128,128,3286,4987,0.06,
tile_010841,ok,128,128,3462,5336,0.062,
tile_010842,ok,128,128,3788,6026,0.09,
tile_010843,ok,128,128,4934,7061,0.071,
tile_010844,ok,128,128,5060,6833,0.084,
tile_010845,ok,128,128,3770,4844,0.073,
tile_010846,ok,128,128,4330,5334,0.059,
tile_010847,ok,128,128,4148,6614,0.077,
tile_010848,ok,128,128,3449,5306,0.086,
tile_010849,ok,128,128,3552,4988,0.067,
tile_010850,ok,128,128,3359,4620,0.057,
tile_010851,ok,128,128,3356,5149,0.084,
tile_010852,ok,128,128,4471,5637,0.068,
tile_010853,ok,128,128,4931,6670,0.127,
tile_010854,ok,128,128,4370,5822,0.064,
tile_010855,ok,128,128,3606,4996,0.071,
tile_010856,ok,128,128,3825,5868,0.079,
tile_010857,ok,128,128,4073,5482,0.11,
tile_010858,ok,128,128,6313,7489,0.048,
tile_010859,ok,128,128,3277,4119,0.07,
tile_010860,ok,128,128,3683,4944,0.086,
tile_010861,ok,128,128,3413,4755,0.072,
tile_010862,ok,128,128,3664,4799,0.055,
tile_010863,ok,128,128,3802,5361,0.07,
tile_010864,ok,128,128,3453,4955,0.061,
tile_010865,ok,128,128,3341,4564,0.073,
tile_010866,ok,128,128,3332,4560,0.069,
tile_010867,ok,128,128,3602,4873,0.058,
tile_010868,ok,128,128,3597,5228,0.067,
tile_010869,ok,128,128,3665,5173,0.097,
tile_010870,ok,128,128,5414,7308,0.072,
tile_010871,ok,128,128,4213,5979,0.076,
tile_010872,ok,128,128,5438,7099,0.064,
tile_010873,ok,128,128,5982,8019,0.066,
tile_010874,ok,128,128,4919,6651,0.067,
tile_010875,ok,128,128,3719,5116,0.094,
tile_010876,ok,128,128,3614,5630,0.064,
tile_010877,ok,128,128,3662,5298,0.061,
tile_010878,ok,128,128,5968,10027,0.099,
tile_010879,ok,128,128,4806,6715,0.066,
tile_010880,ok,128,128,3683,5770,0.08,
tile_010881,ok,128,128,3276,4403,0.055,
tile_010882,ok,128,128,3417,5191,0.074,
tile_010883,ok,128,128,3890,5108,0.091,
tile_010884,ok,128,128,4018,5850,0.075,
tile_010885,ok,128,128,3545,5342,0.067,
tile_010886,ok,128,128,4409,6700,0.07,
tile_010887,ok,128,128,6024,8884,0.074,
tile_010888,ok,128,128,5701,7932,0.055,
tile_010889,ok,128,128,4574,5752,0.051,
tile_010890,ok,128,128,3792,5659,0.095,
tile_010891,ok,128,128,3352,4703,0.073,
tile_010892,ok,128,128,3655,5301,0.081,
tile_010893,ok,128,128,3476,4868,0.06,
tile_010894,ok,128,128,5092,6737,0.087,
tile_010895,ok,128,128,3552,5241,0.092,
tile_010896,ok,128,128,3997,6101,0.072,
tile_010897,ok,128,128,4082,6088,0.06,
tile_010898,ok,128,128,5518,7130,0.056,
tile_010899,ok,128,128,4549,6347,0.069,
tile_010900,ok,128,128,4576,7194,0.063,
tile_010901,ok,128,128,3913,5359,0.089,
tile_010902,ok,128,128,4622,6041,0.069,
tile_010903,ok,128,128,3489,4087,0.048,
tile_010904,ok,128,128,3906,5554,0.102,
tile_010905,ok,128,128,3765,5269,0.053,
tile_010906,ok,128,128,3458,4809,0.064,
tile_010907,ok,128,128,3637,5638,0.094,
tile_010908,ok,128,128,3489,5257,0.072,
tile_010909,ok,128,128,4066,5079,0.115,
tile_010910,ok,128,128,4057,6077,0.061,
tile_010911,ok,128,128,4460,6227,0.078,
tile_010912,ok,128,128,5757,7900,0.137,
tile_010913,ok,128,128,3636,4740,0.067,
tile_010914,ok,128,128,3545,5211,0.067,
tile_010915,ok,128,128,4381,6143,0.071,
tile_010916,ok,128,128,4022,6001,0.071,
tile_010917,ok,128,128,3312,4750,0.07,
tile_010918,ok,128,128,4608,7044,0.084,
tile_010919,ok,128,128,3753,5174,0.099,
tile_010920,ok,128,128,3934,4862,0.072,
tile_010921,ok,128,128,3721,5254,0.062,
tile_010922,ok,128,128,3568,5823,0.085,
tile_010923,ok,128,128,3785,5460,0.089,
tile_010924,ok,128,128,4208,5101,0.064,
tile_010925,ok,128,128,3556,5300,0.065,
tile_010926,ok,128,128,4650,7050,0.08,
tile_010927,ok,128,128,3865,5502,0.099,
tile_010928,ok,128,128,3536,4599,0.059,
tile_010929,ok,128,128,3844,5843,0.101,
tile_010930,ok,128,128,3313,4651,0.066,
tile_010931,ok,128,128,3529,5415,0.07,
tile_010932,ok,128,128,3770,4607,0.068,
tile_010933,ok,128,128,4073,6132,0.086,
tile_010934,ok,128,128,3568,5114,0.064,
tile_010935,ok,128,128,3712,6072,0.107,
tile_010936,ok,128,128,4432,5582,0.061,
tile_010937,ok,128,128,3292,4465,0.128,
tile_010938,ok,128,128,3876,4919,0.065,
tile_010939,ok,128,128,3874,4824,0.097,
tile_010940,ok,128,128,5030,6729,0.091,
tile_010941,ok,128,128,4145,5678,0.087,
tile_010942,ok,128,128,4599,5714,0.069,
tile_010943,ok,128,128,4583,5551,0.08,
tile_010944,ok,128,128,3598,4616,0.06,
tile_010945,ok,128,128,4104,5135,0.073,
tile_010946,ok,128,128,4248,5329,0.072,
tile_010947,ok,128,128,6147,7272,0.077,
tile_010948,ok,128,128,7428,9643,0.073,
tile_010949,ok,128,128,3755,5125,0.074,
tile_010950,ok,128,128,5388,7448,0.111,
tile_010951,ok,128,128,3495,4439,0.059,
tile_010952,ok,128,128,3695,4743,0.086,
tile_010953,ok,128,128,5057,6170,0.073,
tile_010954,ok,128,128,4991,6336,0.067,
tile_010955,ok,128,128,4879,6094,0.072,
tile_010956,ok,128,128,5482,7812,0.092,
tile_010957,ok,128,128,4813,6225,0.073,
tile_010958,ok,128,128,5305,7291,0.093,
tile_010959,ok,128,128,4357,6033,0.074,
tile_010960,ok,128,128,4539,4818,0.055,
tile_010961,ok,128,128,3525,4436,0.049,
tile_010962,ok,128,128,3873,4988,0.068,
tile_010963,ok,128,128,4558,5695,0.066,
tile_010964,ok,128,128,3370,4307,0.073,
tile_010965,ok,128,128,4493,5462,0.06,
tile_010966,ok,128,128,4243,5489,0.07,
tile_010967,ok,128,128,3541,4574,0.069,
tile_010968,ok,128,128,4098,5794,0.071,
tile_010969,ok,128,128,4499,6251,0.062,
tile_010970,ok,128,128,5042,5254,0.058,
tile_010971,ok,128,128,5360,5608,0.054,
tile_010972,ok,128,128,4215,7126,0.091,
tile_010973,ok,128,128,4618,6029,0.076,
tile_010974,ok,128,128,3308,5094,0.082,
tile_010975,ok,128,128,4843,6926,0.071,
tile_010976,ok,128,128,3590,5316,0.102,
tile_010977,ok,128,128,3493,4932,0.055,
tile_010978,ok,128,128,4829,7369,0.081,
tile_010979,ok,128,128,3591,5536,0.081,
tile_010980,ok,128,128,5430,8456,0.108,
tile_010981,ok,128,128,4339,6064,0.111,
tile_010982,ok,128,128,4015,5667,0.082,
tile_010983,ok,128,128,3916,5623,0.103,
tile_010984,ok,128,128,5585,5940,0.065,
tile_010985,ok,128,128,3264,4746,0.08,
tile_010986,ok,128,128,4977,6693,0.081,
tile_010987,ok,128,128,4560,5833,0.057,
tile_010988,ok,128,128,4122,5062,0.066,
tile_010989,ok,128,128,3621,4791,0.055,
tile_010990,ok,128,128,3779,5125,0.1,
tile_010991,ok,128,128,4133,6228,0.108,
tile_010992,ok,128,128,4793,7483,0.098,
tile_010993,ok,128,128,3880,5735,0.069,
tile_010994,ok,128,128,3427,4650,0.068,
tile_010995,ok,128,128,3947,5506,0.07,
tile_010996,ok,128,128,3463,5030,0.07,
tile_010997,ok,128,128,3630,5238,0.081,
tile_010998,ok,128,128,6040,7246,0.069,
tile_010999,ok,128,128,7255,7910,0.054,
tile_011000,ok,128,128,3778,4319,0.054,
tile_011001,ok,128,128,3313,3970,0.061,
tile_011002,ok,128,128,3477,5743,0.11,
tile_011003,ok,128,128,3803,5912,0.085,
tile_011004,ok,128,128,4538,6591,0.075,
tile_011005,ok,128,128,3587,5434,0.07,
tile_011006,ok,128,128,3394,5459,0.109,
tile_011007,ok,128,128,3855,5518,0.086,
tile_011008,ok,128,128,5918,7771,0.069,
tile_011009,ok,128,128,4099,6714,0.111,
tile_011010,ok,128,128,4881,5322,0.07,
tile_011011,ok,128,128,5059,5332,0.061,
tile_011012,ok,128,128,3868,5781,0.078,
tile_011013,ok,128,128,3395,5034,0.072,
tile_011014,ok,128,128,5269,7401,0.106,
tile_011015,ok,128,128,3740,5021,0.096,
tile_011016,ok,128,128,3676,4948,0.094,
tile_011017,ok,128,128,8903,9458,0.066,
tile_011018,ok,128,128,4232,5494,0.084,
tile_011019,ok,128,128,3289,4378,0.084,
tile_011020,ok,128,128,4434,5314,0.08,
tile_011021,ok,128,128,3879,5056,0.087,
tile_011022,ok,128,128,3847,5326,0.085,
tile_011023,ok,128,128,5709,7564,0.091,
tile_011024,ok,128,128,3483,4523,0.083,
tile_011025,ok,128,128,3382,4662,0.099,
tile_011026,ok,128,128,3376,5167,0.106,
tile_011027,ok,128,128,3500,4889,0.056,
tile_011028,ok,128,128,3547,4694,0.064,
tile_011029,ok,128,128,3600,4803,0.065,
tile_011030,ok,128,128,4708,6250,0.076,
tile_011031,ok,128,128,3725,5113,0.083,
tile_011032,ok,128,128,3602,5570,0.066,
tile_011033,ok,128,128,5453,6518,0.076,
tile_011034,ok,128,128,4134,5083,0.066,
tile_011035,ok,128,128,3790,5578,0.082,
tile_011036,ok,128,128,6899,7581,0.048,
tile_011037,ok,128,128,4410,5998,0.074,
tile_011038,ok,128,128,5053,7173,0.081,
tile_011039,ok,128,128,4984,6358,0.078,
tile_011040,ok,128,128,3415,4861,0.08,
tile_011041,ok,128,128,4101,5281,0.104,
tile_011042,ok,128,128,5113,7326,0.084,
tile_011043,ok,128,128,5687,6742,0.064,
tile_011044,ok,128,128,3383,4984,0.102,
tile_011045,ok,128,128,3456,5299,0.124,
tile_011046,ok,128,128,4262,5863,0.072,
tile_011047,ok,128,128,3907,5286,0.065,
tile_011048,ok,128,128,5203,6953,0.075,
tile_011049,ok,128,128,3774,5451,0.065,
tile_011050,ok,128,128,3600,4901,0.061,
tile_011051,ok,128,128,4692,6258,0.061,
tile_011052,ok,128,128,4560,6147,0.065,
tile_011053,ok,128,128,3327,5570,0.097,
tile_011054,ok,128,128,4177,6911,0.102,
tile_011055,ok,128,128,3817,6320,0.104,
tile_011056,ok,128,128,3935,5337,0.084,
tile_011057,ok,128,128,3414,4682,0.109,
tile_011058,ok,128,128,3795,6515,0.105,
tile_011059,ok,128,128,3291,4739,0.069,
tile_011060,ok,128,128,4826,6647,0.086,
tile_011061,ok,128,128,3786,5487,0.082,
tile_011062,ok,128,128,3304,5951,0.109,
tile_011063,ok,128,128,4372,6280,0.081,
tile_011064,ok,128,128,6089,8464,0.147,
tile_011065,ok,128,128,3835,5400,0.105,
tile_011066,ok,128,128,4662,6463,0.095,
tile_011067,ok,128,128,3293,3801,0.065,
tile_011068,ok,128,128,3738,4987,0.086,
tile_011069,ok,128,128,4455,6124,0.107,
tile_011070,ok,128,128,3575,4655,0.099,
tile_011071,ok,128,128,4663,6146,0.079,
tile_011072,ok,128,128,4571,5279,0.063,
tile_011073,ok,128,128,4126,5399,0.068,
tile_011074,ok,128,128,3561,5239,0.087,
tile_011075,ok,128,128,4751,5095,0.055,
tile_011076,ok,128,128,3395,4018,0.061,
tile_011077,ok,128,128,4254,6089,0.083,
tile_011078,ok,128,128,4166,6465,0.124,
tile_011079,ok,128,128,6027,7060,0.074,
tile_011080,ok,128,128,3229,4437,0.069,
tile_011081,ok,128,128,3442,4873,0.073,
tile_011082,ok,128,128,4406,5555,0.127,
tile_011083,ok,128,128,5025,5474,0.061,
tile_011084,ok,128,128,4600,6726,0.069,
tile_011085,ok,128,128,5613,8637,0.067,
tile_011086,ok,128,128,3743,5693,0.07,
tile_011087,ok,128,128,6197,9434,0.074,
tile_011088,ok,128,128,3930,5841,0.066,
tile_011089,ok,128,128,3434,4767,0.06,
tile_011090,ok,128,128,4036,5481,0.064,
tile_011091,ok,128,128,3302,5109,0.062,
tile_011092,ok,128,128,3622,5340,0.064,
tile_011093,ok,128,128,3750,5186,0.069,
tile_011094,ok,128,128,3526,4963,0.065,
tile_011095,ok,128,128,3628,4825,0.062,
tile_011096,ok,128,128,3710,4323,0.053,
tile_011097,ok,128,128,3324,5269,0.11,
tile_011098,ok,128,128,3430,3996,0.058,
tile_011099,ok,128,128,6792,7345,0.064,
tile_011100,ok,128,128,4755,5866,0.076,
tile_011101,ok,128,128,4019,6029,0.082,
tile_011102,ok,128,128,4054,6211,0.084,
tile_011103,ok,128,128,4823,7331,0.124,
tile_011104,ok,128,128,5800,8431,0.139,
tile_011105,ok,128,128,3378,4613,0.088,
tile_011106,ok,128,128,4488,6396,0.081,
tile_011107,ok,128,128,3584,4880,0.082,
tile_011108,ok,128,128,5774,7734,0.077,
tile_011109,ok,128,128,4368,6033,0.073,
tile_011110,ok,128,128,5801,7136,0.064,
tile_011111,ok,128,128,4477,6300,0.07,
tile_011112,ok,128,128,5151,5858,0.068,
tile_011113,ok,128,128,3443,5023,0.067,
tile_011114,ok,128,128,3623,5490,0.07,
tile_011115,ok,128,128,4732,6604,0.094,
tile_011116,ok,128,128,4803,7578,0.08,
tile_011117,ok,128,128,4386,6781,0.072,
tile_011118,ok,128,128,4062,5969,0.068,
tile_011119,ok,128,128,3655,5132,0.059,
tile_011120,ok,128,128,3453,4804,0.082,
tile_011121,ok,128,128,5672,7114,0.08,
tile_011122,ok,128,128,5837,6924,0.071,
tile_011123,ok,128,128,4735,6185,0.059,
tile_011124,ok,128,128,3887,5288,0.063,
tile_011125,ok,128,128,4109,5926,0.086,
tile_011126,ok,128,128,3242,4849,0.096,
tile_011127,ok,128,128,4368,5881,0.07,
tile_011128,ok,128,128,4226,5966,0.08,
tile_011129,ok,128,128,4287,6261,0.078,
tile_011130,ok,128,128,7105,10251,0.1,
tile_011131,ok,128,128,3431,5070,0.073,
tile_011132,ok,128,128,5374,7827,0.081,
tile_011133,ok,128,128,4617,6747,0.073,
tile_011134,ok,128,128,4779,6194,0.058,
tile_011135,ok,128,128,5469,7493,0.112,
tile_011136,ok,128,128,6075,7594,0.067,
tile_011137,ok,128,128,3475,5203,0.073,
tile_011138,ok,128,128,3305,4777,0.079,
tile_011139,ok,128,128,4563,6401,0.081,
tile_011140,ok,128,128,6386,9402,0.088,
tile_011141,ok,128,128,6417,9340,0.076,
tile_011142,ok,128,128,4591,6718,0.065,
tile_011143,ok,128,128,3308,4488,0.063,
tile_011144,ok,128,128,3213,4434,0.054,
tile_011145,ok,128,128,3292,4960,0.073,
tile_011146,ok,128,128,3855,5919,0.101,
tile_011147,ok,128,128,5372,5526,0.044,
tile_011148,ok,128,128,5508,7667,0.085,
tile_011149,ok,128,128,4121,5282,0.068,
tile_011150,ok,128,128,3798,5091,0.083,
tile_011151,ok,128,128,5076,6713,0.077,
tile_011152,ok,128,128,3287,4687,0.067,
tile_011153,ok,128,128,5126,6948,0.055,
tile_011154,ok,128,128,4448,5858,0.066,
tile_011155,ok,128,128,3580,5350,0.101,
tile_011156,ok,128,128,4128,5032,0.05,
tile_011157,ok,128,128,4872,6416,0.076,
tile_011158,ok,128,128,3309,4535,0.056,
tile_011159,ok,128,128,3413,4627,0.057,
tile_011160,ok,128,128,4040,4990,0.059,
tile_011161,ok,128,128,4089,5745,0.074,
tile_011162,ok,128,128,5052,7735,0.11,
tile_011163,ok,128,128,3328,4572,0.07,
tile_011164,ok,128,128,6254,8186,0.082,
tile_011165,ok,128,128,4401,7287,0.147,
tile_011166,ok,128,128,4283,6466,0.114,
tile_011167,ok,128,128,3821,5336,0.071,
tile_011168,ok,128,128,3325,4885,0.062,
tile_011169,ok,128,128,5569,7283,0.084,
tile_011170,ok,128,128,4298,4796,0.047,
tile_011171,ok,128,128,3651,5568,0.089,
tile_011172,ok,128,128,5397,6357,0.073,
tile_011173,ok,128,128,3604,5978,0.121,
tile_011174,ok,128,128,3739,5295,0.098,
tile_011175,ok,128,128,3832,5473,0.086,
tile_011176,ok,128,128,4196,5872,0.09,
tile_011177,ok,128,128,3319,3849,0.069,
tile_011178,ok,128,128,4290,5488,0.07,
tile_011179,ok,128,128,3674,4492,0.062,
tile_011180,ok,128,128,4879,6110,0.069,
tile_011181,ok,128,128,5404,6280,0.066,
tile_011182,ok,128,128,3422,4798,0.063,
tile_011183,ok,128,128,4060,5160,0.06,
tile_011184,ok,128,128,4294,5369,0.07,
tile_011185,ok,128,128,4510,6018,0.138,
tile_011186,ok,128,128,5005,6072,0.054,
tile_011187,ok,128,128,3996,5393,0.073,
tile_011188,ok,128,128,3783,5163,0.065,
tile_011189,ok,128,128,3389,4486,0.08,
tile_011190,ok,128,128,4966,6442,0.068,
tile_011191,ok,128,128,4521,6925,0.075,
tile_011192,ok,128,128,3436,4392,0.054,
tile_011193,ok,128,128,4889,7125,0.087,
tile_011194,ok,128,128,4275,5341,0.057,
tile_011195,ok,128,128,3669,4713,0.09,
tile_011196,ok,128,128,3585,5436,0.071,
tile_011197,ok,128,128,3763,4625,0.049,
tile_011198,ok,128,128,4126,5119,0.056,
tile_011199,ok,128,128,4850,5813,0.059,
tile_011200,ok,128,128,3924,4979,0.057,
tile_011201,ok,128,128,4030,5571,0.072,
tile_011202,ok,128,128,4115,5371,0.083,
tile_011203,ok,128,128,4021,4737,0.048,
tile_011204,ok,128,128,4762,6297,0.058,
tile_011205,ok,128,128,5094,6629,0.073,
tile_011206,ok,128,128,3314,4303,0.065,
tile_011207,ok,128,128,5262,6189,0.052,
tile_011208,ok,128,128,6243,7105,0.051,
tile_011209,ok,128,128,3529,4251,0.053,
tile_011210,ok,128,128,4309,4989,0.071,
tile_011211,ok,128,128,3611,4570,0.067,
tile_011212,ok,128,128,3880,5204,0.069,
tile_011213,ok,128,128,4178,5848,0.151,
tile_011214,ok,128,128,6476,7259,0.062,
tile_011215,ok,128,128,3972,4719,0.072,
tile_011216,ok,128,128,3795,5129,0.121,
tile_011217,ok,128,128,3836,4919,0.073,
tile_011218,ok,128,128,3478,4645,0.065,
tile_011219,ok,128,128,7270,8020,0.05,
tile_011220,ok,128,128,3313,4424,0.109,
tile_011221,ok,128,128,3760,4595,0.059,
tile_011222,ok,128,128,4689,5437,0.094,
tile_011223,ok,128,128,3986,4836,0.092,
tile_011224,ok,128,128,3406,4256,0.092,
tile_011225,ok,128,128,3871,5648,0.098,
tile_011226,ok,128,128,3856,6044,0.108,
tile_011227,ok,128,128,7331,9126,0.08,
tile_011228,ok,128,128,5718,7118,0.091,
tile_011229,ok,128,128,4731,6360,0.096,
tile_011230,ok,128,128,5931,7342,0.085,
tile_011231,ok,128,128,4436,6546,0.077,
tile_011232,ok,128,128,4146,5615,0.076,
tile_011233,ok,128,128,4865,6178,0.071,
tile_011234,ok,128,128,3690,4755,0.059,
tile_011235,ok,128,128,4281,5563,0.064,
tile_011236,ok,128,128,3905,4524,0.049,
tile_011237,ok,128,128,4292,5990,0.067,
tile_011238,ok,128,128,4371,5662,0.064,
tile_011239,ok,128,128,5118,6409,0.069,
tile_011240,ok,128,128,4785,6901,0.085,
tile_011241,ok,128,128,4212,5406,0.061,
tile_011242,ok,128,128,4794,5619,0.051,
tile_011243,ok,128,128,4992,5791,0.059,
tile_011244,ok,128,128,4033,5164,0.065,
tile_011245,ok,128,128,3442,4279,0.055,
tile_011246,ok,128,128,3861,5024,0.085,
tile_011247,ok,128,128,3511,4578,0.061,
tile_011248,ok,128,128,4026,5304,0.083,
tile_011249,ok,128,128,4621,7300,0.091,
tile_011250,ok,128,128,4878,7395,0.088,
tile_011251,ok,128,128,6917,9099,0.102,
tile_011252,ok,128,128,5448,7445,0.112,
tile_011253,ok,128,128,6577,8743,0.08,
tile_011254,ok,128,128,4271,5700,0.068,
tile_011255,ok,128,128,6176,8012,0.07,
tile_011256,ok,128,128,7205,9131,0.071,
tile_011257,ok,128,128,5423,7087,0.056,
tile_011258,ok,128,128,3596,4519,0.071,
tile_011259,ok,128,128,4844,5960,0.061,
tile_011260,ok,128,128,4333,6472,0.068,
tile_011261,ok,128,128,4394,6010,0.063,
tile_011262,ok,128,128,4892,6199,0.06,
tile_011263,ok,128,128,3750,5606,0.069,
tile_011264,ok,128,128,3455,5198,0.075,
tile_011265,ok,128,128,4694,5652,0.056,
tile_011266,ok,128,128,3687,5446,0.068,
tile_011267,ok,128,128,4896,7150,0.088,
tile_011268,ok,128,128,4100,6483,0.094,
tile_011269,ok,128,128,3978,5665,0.074,
tile_011270,ok,128,128,4624,6256,0.092,
tile_011271,ok,128,128,3952,5501,0.086,
tile_011272,ok,128,128,5661,8548,0.168,
tile_011273,ok,128,128,6843,9668,0.088,
tile_011274,ok,128,128,5965,8176,0.087,
tile_011275,ok,128,128,7102,9249,0.092,
tile_011276,ok,128,128,4986,7441,0.111,
tile_011277,ok,128,128,4710,7275,0.102,
tile_011278,ok,128,128,4494,7530,0.127,
tile_011279,ok,128,128,4160,6126,0.067,
tile_011280,ok,128,128,3584,4231,0.055,
tile_011281,ok,128,128,3511,5142,0.065,
tile_011282,ok,128,128,3705,5539,0.091,
tile_011283,ok,128,128,5409,5471,0.042,
tile_011284,ok,128,128,4085,4668,0.054,
tile_011285,ok,128,128,3923,4454,0.054,
tile_011286,ok,128,128,4672,6368,0.083,
tile_011287,ok,128,128,5526,7170,0.062,
tile_011288,ok,128,128,5297,6798,0.078,
tile_011289,ok,128,128,4070,5079,0.058,
tile_011290,ok,128,128,3391,5479,0.084,
tile_011291,ok,128,128,3633,5119,0.063,
tile_011292,ok,128,128,3976,6533,0.096,
tile_011293,ok,128,128,3845,5364,0.117,
