epoch,learning_rate,train_loss,train_rmse_db,train_mae_db,train_dpm_baseline_rmse_db,train_dpm_baseline_mae_db,train_calibrated_dpm_rmse_db,train_calibrated_dpm_mae_db,train_rmse_improvement_vs_dpm_db,train_mae_improvement_vs_dpm_db,train_rmse_improvement_vs_calibrated_db,train_mae_improvement_vs_calibrated_db,train_valid_pixels,val_loss,val_rmse_db,val_mae_db,val_dpm_baseline_rmse_db,val_dpm_baseline_mae_db,val_calibrated_dpm_rmse_db,val_calibrated_dpm_mae_db,val_rmse_improvement_vs_dpm_db,val_mae_improvement_vs_dpm_db,val_rmse_improvement_vs_calibrated_db,val_mae_improvement_vs_calibrated_db,val_valid_pixels,best_val_rmse_db,improved,patience_used
191,0.001,0.34238023771918064,4.90082840367399,2.422442011163303,13.463306747521038,12.382726945941243,8.376165735293577,5.629187846162171,8.562478343847047,9.96028493477794,3.4753373316195875,3.2067458349988684,214833375.0,0.4509049355983734,5.62771850241746,2.736878177945928,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.819349833784246,9.619364991313642,2.8456528996940715,2.9483160203210224,28040518.0,5.569473505940556,False,82
192,0.001,0.34195311966180103,4.898436460566571,2.420163744052804,13.464088373049456,12.383689660649795,8.375599895207609,5.6295898583029755,8.565651912482885,9.963525916596991,3.477163434641038,3.2094261142501717,214833375.0,0.45240210228496125,5.637663029008689,2.7525171476860733,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.809405307193018,9.603726021573497,2.835708373102843,2.9326770505808772,28040518.0,5.569473505940556,False,83
193,0.001,0.34096144930708094,4.8907661449869835,2.4153116281397153,13.464731110742747,12.384312886673218,8.375147360848315,5.629327010991658,8.573964965755764,9.969001258533503,3.4843812158613314,3.214015382851943,214833375.0,0.45107267300287884,5.628729850457773,2.7422559205218677,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.818338485743933,9.6139872487377,2.8446415516537584,2.9429382777450828,28040518.0,5.569473505940556,False,84
194,0.001,0.34079455062091524,4.889963557564498,2.416012748251988,13.464602787324152,12.38402015515513,8.37662226808792,5.629840926718207,8.574639229759654,9.96800740690314,3.486658710523421,3.2138281784662186,214833375.0,0.4511248939567142,5.6289678619927574,2.731943588738268,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.818100474208949,9.624299580521301,2.8444035401187744,2.9532506095286823,28040518.0,5.569473505940556,False,85
195,0.001,0.34014802026259233,4.88549628090834,2.412580448394017,13.464298102287138,12.383828660234938,8.375991894931863,5.62986518039853,8.578801821378798,9.971248211840921,3.490495614023523,3.2172847320045124,214833375.0,0.45347710847854616,5.643512358794331,2.739693503522296,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.803555977407375,9.616549665737274,2.8298590433172004,2.9455006947446547,28040518.0,5.569473505940556,False,86
196,0.001,0.33993941597924554,4.882610151090563,2.4107665210887275,13.463512480515652,12.383256385326534,8.376114764301184,5.629415783278552,8.58090232942509,9.972489864237808,3.4935046132106207,3.2186492621898246,214833375.0,0.45108683307965597,5.628783498848381,2.7316284955934123,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.818284837353326,9.624614673666157,2.844587903263151,2.9535657026735382,28040518.0,5.569473505940556,False,87
197,0.001,0.3391765838494399,4.878028725824413,2.4088946421849027,13.464823577130588,12.384246375824985,8.37582793977918,5.629856460268336,8.586794851306175,9.975351733640082,3.4977992139547673,3.220961818083433,214833375.0,0.4512153459919824,5.62953495024213,2.724848960083405,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.817533385959576,9.631394209176165,2.843836451869402,2.9603452381835456,28040518.0,5.569473505940556,False,88
198,0.001,0.338476362990494,4.872874866575247,2.4059386757295043,13.46409125287547,12.383789488016003,8.374982033023535,5.629098168522465,8.591216386300223,9.977850812286498,3.5021071664482886,3.223159492792961,214833375.0,0.4543683648109436,5.649358061010914,2.7265764758696682,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.797710275190792,9.6296666933899,2.824013341100618,2.9586177223972823,28040518.0,5.569473505940556,False,89
199,0.001,0.3383694356662437,4.8725375800543,2.406345017388476,13.464169201545586,12.383947029878389,8.375638896518785,5.629248068415813,8.591631621491285,9.977602012489912,3.503101316464485,3.222903051027337,214833375.0,0.453196523586909,5.6416035070185,2.7337963942035595,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.805464829183206,9.622446775056009,2.831767895093032,2.951397804063391,28040518.0,5.569473505940556,False,90
200,0.001,0.33829185427808345,4.8717152748929955,2.4075766300278065,13.464585276010327,12.384147370025724,8.375483366471919,5.6296658328809475,8.592870001117332,9.976570739997918,3.503768091578923,3.222089202853141,214833375.0,0.45441964798503454,5.649344280379034,2.740679326965358,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.797724055822672,9.615563842294211,2.824027121732498,2.9445148713015925,28040518.0,5.569473505940556,False,91
